date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:01:11	24928/24928	---MCZ	200	added ('OK')	application/font-woff	etag:%221e007d530d455df0c16b8c679f4df05c-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/fonts/montserrat-semibold-webfont.woff	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/fonts/montserrat-semibold-webfont.woff	(from https://htmldemo.hasthemes.com/educat-preview/educat/style.css)
13:01:12	45140/45140	---M--	200	added ('OK')	font/ttf	etag:%22ef85316721522b361363bb28e0e288a0-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/fonts/montserrat-semibold-webfont.ttf	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/fonts/montserrat-semibold-webfont.ttf	(from https://htmldemo.hasthemes.com/educat-preview/educat/style.css)
13:01:12	70322/70322	---MCZ	200	added ('OK')	image/svg+xml	etag:%22c98bb650729a2c9e7a76ce267dbfe4ee-ssl-df%22	https://htmldemo.hasthemes.com/educat-preview/educat/fonts/montserrat-semibold-webfont.svg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/fonts/montserrat-semibold-webfont.svg	(from https://htmldemo.hasthemes.com/educat-preview/educat/style.css)
13:01:13	2298/2298	---M--	200	added ('OK')	image/jpeg	etag:%2286e95204a654dd9959d143107606ee4a-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/icon/cap-dark.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/icon/cap-dark.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/style.css)
13:01:14	2303/2303	---M--	200	added ('OK')	image/jpeg	etag:%2282b1b9c9ff6f483a9a221072d134bafc-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/icon/cap-white.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/icon/cap-white.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/style.css)
13:01:16	37064/37064	---M--	200	added ('OK')	image/jpeg	etag:%2284b252eecdc452f6408b46f8ed74c88d-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/banner/2.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/banner/2.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/style.css)
13:01:17	114555/114555	---M--	200	added ('OK')	image/jpeg	etag:%221ecbf0e91f5f167eeb1b741badaa1dc3-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/banner/1.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/banner/1.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/style.css)
13:01:18	196356/196356	---M--	200	added ('OK')	image/jpeg	etag:%228af2a43948008a15192f34c67273e60d-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/banner/3.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/banner/3.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/style.css)
13:01:18	55721/55721	---M--	200	added ('OK')	image/jpeg	etag:%22bcda5fc8ba1dd2bb6cd2fa363af4e4b2-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/banner/5.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/banner/5.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/style.css)
13:01:19	1085/1085	---M--	200	added ('OK')	image/png	etag:%229865e1cf025df4a22375b19355edd990-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/icon/arrow.png	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/icon/arrow.png	(from https://htmldemo.hasthemes.com/educat-preview/educat/style.css)
13:01:23	154961/154961	---M--	200	added ('OK')	image/jpeg	etag:%226d74aea1a79ab1837ea22b0915a8bc9e-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/banner/4.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/banner/4.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/style.css)
13:01:24	76409/76409	---M--	200	added ('OK')	image/jpeg	etag:%22ffec2564ae35c6b62a39a561527a2021-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/ec-background/welcome-bg.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/ec-background/welcome-bg.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/style.css)
13:01:24	582343/582343	---M--	200	added ('OK')	image/jpeg	etag:%220d71e73eaaf7804c5efa2cee5773637b-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/slider/5.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/slider/5.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/style.css)
13:01:27	23717/23717	---M--	200	added ('OK')	image/jpeg	etag:%222284af3ef6f6c76f7ff4ea26f0eed12d-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/ec-background/testimonial-bg-10.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/ec-background/testimonial-bg-10.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/style.css)
13:01:28	68299/68299	---M--	200	added ('OK')	image/jpeg	etag:%22382e71f119e2b904a5e3b6ff653e7345-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/latest/5.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/latest/5.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/latest-news)
13:01:29	66993/66993	---M--	200	added ('OK')	image/jpeg	etag:%222c27399cc88fe43c1d0dc73f6328a214-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/latest/6.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/latest/6.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/latest-news)
13:01:30	1188437/1188437	---M--	200	added ('OK')	image/jpeg	etag:%2289fd446fb60898cd0876f2e91373864d-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/slider/3.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/slider/3.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/style.css)
13:01:32	33857/33857	---M--	200	added ('OK')	image/jpeg	etag:%228bbcc92009d4330f12bda8244d9bd02f-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/teacher/l-1.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/teacher/l-1.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/about)
13:01:32	655300/655300	---M--	200	added ('OK')	image/jpeg	etag:%22644abdc92c1983aa28e6a1d3b451c287-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/slider/4.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/slider/4.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/index-2)
13:01:32	461348/461348	---M--	200	added ('OK')	image/jpeg	etag:%22824d20b12f7865a1b8cc27d8121ae086-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/banner/6.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/banner/6.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/about)
13:01:33	45625/45625	---M--	200	added ('OK')	image/jpeg	etag:%228f0eaf5a5af9e42587c2354f92404f73-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/teacher/l-2.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/teacher/l-2.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/about)
13:01:34	43385/43385	---M--	200	added ('OK')	image/jpeg	etag:%22aac363d54ada259c7a047c0b9d5dc0c1-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/teacher/l-3.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/teacher/l-3.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/about)
13:01:35	32938/32938	---M--	200	added ('OK')	image/jpeg	etag:%2252871d7b34a60b8bcfe7b2877bd148e5-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/teacher/l-4.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/teacher/l-4.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/about)
13:01:36	78665/78665	---M--	200	added ('OK')	image/jpeg	etag:%22551451ad3d8b255305883decb7a2d19f-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/course/4.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/course/4.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/courses)
13:01:38	52958/52958	---M--	200	added ('OK')	image/jpeg	etag:%22ba7026574c442db4155d7260286d5c70-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/course/5.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/course/5.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/courses)
13:01:39	72953/72953	---M--	200	added ('OK')	image/jpeg	etag:%22afa55f9ce1a204ff9e359e1d5910f576-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/course/6.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/course/6.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/courses)
13:01:41	113297/113297	---M--	200	added ('OK')	image/jpeg	etag:%22cc93650398dea3479046f4292f3d26b9-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/details/1.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/details/1.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/courses-details)
13:01:41	5691/5691	---M--	200	added ('OK')	image/jpeg	etag:%22c68cf5aa42341f2a82fd5a1caa326715-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/comment/1.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/comment/1.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/courses-details)
13:01:42	5570/5570	---M--	200	added ('OK')	image/jpeg	etag:%22a94ed1eed9ea90464158fce309b54818-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/comment/2.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/comment/2.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/courses-details)
13:01:43	6438/6438	---M--	200	added ('OK')	image/jpeg	etag:%22e8058c137dd941a769d1afd1399a2874-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/comment/3.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/comment/3.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/courses-details)
13:01:45	18769/18769	---M--	200	added ('OK')	image/jpeg	etag:%22ea3dae600586be5c7dfbcd90a75f0c14-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/teacher/5.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/teacher/5.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/courses-details)
13:01:48	98106/98106	---M--	200	added ('OK')	image/jpeg	etag:%22d5436a27dddf937f15cfdfb4456633f0-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/event/5.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/event/5.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/event)
13:01:48	105447/105447	---M--	200	added ('OK')	image/jpeg	etag:%229b17d1ed8a37f9fffee1388022e3dea5-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/event/4.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/event/4.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/event)
13:01:49	109808/109808	---M--	200	added ('OK')	image/jpeg	etag:%223e34d196cd2f93a9c46db1cfe648b299-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/event/6.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/event/6.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/event-details)
13:01:50	10256/10256	---M--	200	added ('OK')	image/jpeg	etag:%22cea9f2c2562f31176e5acd63370800f0-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/event/7.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/event/7.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/event-details)
13:01:52	10443/10443	---M--	200	added ('OK')	image/jpeg	etag:%222be199a31f5ca24bfe425c7f2cc5f1a7-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/event/8.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/event/8.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/event-details)
13:01:52	11423/11423	---M--	200	added ('OK')	image/jpeg	etag:%22abf2438d471c1fdac45aa339ec40ec59-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/event/9.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/event/9.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/event-details)
13:01:53	8133/8133	---M--	200	added ('OK')	image/jpeg	etag:%22510ca3d5c8990a57139fa56b74b02ade-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/event/10.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/event/10.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/event-details)
13:01:55	232221/232221	---M--	200	added ('OK')	image/jpeg	etag:%221a15227e1e22311f3dcd8449a18ad44e-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/details/2.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/details/2.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/news-details)
13:01:56	19766/19766	---M--	200	added ('OK')	image/jpeg	etag:%226cb9776e87ade95e8b960509fcdd6d75-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/product/5.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/product/5.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/shop-grid)
13:01:57	12339/12339	---M--	200	added ('OK')	image/jpeg	etag:%225912e0763c4999e451832a2999a0d999-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/product/6.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/product/6.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/shop-grid)
13:01:58	49405/49405	---M--	200	added ('OK')	image/jpeg	etag:%2233258e80412c58576489fe1513636865-ssl%22	https://htmldemo.hasthemes.com/educat-preview/educat/img/details/3.jpg	C:/Users/hp/Desktop/newp/educat/htmldemo.hasthemes.com/educat-preview/educat/img/details/3.jpg	(from https://htmldemo.hasthemes.com/educat-preview/educat/product-details)
